Date,Revenue_USD,Units_Sold,Retail_Price,Online_Sales_Percentage,Month_Num,Year
1901-11-12,15960878.53239067,76817.77744003256,190.27688292257645,65.90592092172284,11,1901
1901-11-13,14245488.628827337,89961.38047073723,175.9646036134869,75.57951633121657,11,1901
1901-11-14,13960213.089378912,80581.79936410762,175.2408965917329,67.21459991219514,11,1901
1901-11-15,15078680.314312935,85449.22091995615,176.41386561219457,70.03869791480155,11,1901
1901-11-16,13455243.858368888,90386.75108649199,177.1674916634203,71.68229448015488,11,1901
1901-11-17,13421090.134642804,79612.30133245378,189.04543987550878,75.0918871529658,11,1901
1901-11-18,13318427.270811198,76353.3063769016,172.24733747424895,72.41671747596632,11,1901
1901-11-19,14740570.565548686,77185.51151917633,174.23065785603413,66.07753582275795,11,1901
1901-11-20,14613557.188781396,84532.8233167764,178.32166561345122,70.06486259852217,11,1901
1901-11-21,16755259.001871737,70730.4915198097,188.9669597298764,66.90418738302989,11,1901
1901-11-22,14474127.246966261,68029.56432986162,183.19825161263813,74.14536394357678,11,1901
1901-11-23,15707497.87970908,84834.49623164904,185.47186242113804,71.28907276207183,11,1901
1901-11-24,13534946.176049585,82648.65803228316,180.58697302417912,69.7260560584687,11,1901
1901-11-25,13356771.978246747,82168.71839115216,182.82412844477946,68.44091807366341,11,1901
1901-11-26,14986945.25669692,70911.79699970217,181.03435699968145,70.31162083038298,11,1901
1901-11-27,15836281.86397174,83357.10668053811,185.6543562454073,66.86587909190956,11,1901
1901-11-28,15640503.593333228,71872.1911931662,189.53050116868732,76.53180457403616,11,1901
1901-11-29,15630355.824121343,78021.31068495855,185.4259248835706,69.6391644285431,11,1901
1901-11-30,14623707.819238143,90163.06593363984,188.5751447668129,76.11501527457159,11,1901
1901-12-01,14637957.052039348,77761.51894684425,189.54341145914654,69.73050003489496,12,1901
1901-12-02,15848647.55798646,70227.88109008048,184.0636125031547,70.88626594277036,12,1901
1901-12-03,15269134.256293176,75656.09822015461,184.7265053043337,67.51452180331545,12,1901
1901-12-04,16782490.575659428,80741.67298882655,171.3296835787913,71.73399588848903,12,1901
1901-12-05,15429940.483399363,88114.73207130756,184.90349799915796,73.33487672928774,12,1901
1901-12-06,14777485.799421594,88064.211186697,178.02536263948073,75.47195384865265,12,1901
1901-12-07,12834567.317035874,79301.75814359951,183.23206836322757,65.07523358403505,12,1901
1901-12-08,15338132.625324076,80130.7346234258,174.70493044117305,66.277105404162,12,1901
1901-12-09,16636770.93948105,78192.27254495991,180.60731684091988,65.74276311028096,12,1901
1901-12-10,15427361.042465108,70215.96874088603,181.58504138831785,70.46177434762131,12,1901
1901-12-11,14737962.829230275,70187.49695517092,176.27607528482142,64.710678279361,12,1901
1901-12-12,16407948.213608215,82650.33899853921,172.16825279263205,69.84266158673438,12,1901
1901-12-13,15251415.666700099,85567.9874551975,186.43534286624586,75.53439169009434,12,1901
1901-12-14,15271613.42251504,72375.81845168331,184.11898188587395,69.68621353012911,12,1901
1901-12-15,12949673.979841968,85715.32440560857,174.85758782931072,69.09872356970632,12,1901
1901-12-16,15015458.938361665,71460.05263880276,185.19912791548163,69.19818572229832,12,1901
1901-12-17,13534832.928828914,90056.83226475508,188.3052109369352,73.86490168658014,12,1901
1901-12-18,13896853.1398622,83235.6588753938,183.2934246466667,74.38087173243383,12,1901
1901-12-19,13654339.322612772,82356.49584964503,178.93854457290718,67.38671838640535,12,1901
1901-12-20,16124205.311615387,68512.9307768138,178.2091388286411,73.90718321231425,12,1901
1901-12-21,14367807.692284044,87215.96271906381,189.39250841864649,64.44396049752669,12,1901
1901-12-22,13296692.022315096,87871.27708779211,181.03459466837475,68.54073411511644,12,1901
1901-12-23,14243896.885903979,83097.34408051426,189.20513413681022,74.56459737035487,12,1901
1901-12-24,13601806.06645349,76833.50051900094,173.68635945967299,68.13456424567791,12,1901
1901-12-25,13725348.830040524,69399.59972782421,188.84257726861225,71.3469578024373,12,1901
1901-12-26,15376096.499760976,76376.1397282844,178.32322286895953,66.89861998655432,12,1901
1901-12-27,15021740.922815643,68595.0500695604,177.33341007729695,75.77173981400715,12,1901
1901-12-28,12851043.110124428,83458.58603495157,177.35841449450191,72.08522216727522,12,1901
1901-12-29,16372892.55570496,88807.3290838308,175.23535396418177,70.8633334392036,12,1901
1901-12-30,12699806.097054914,69776.10167244829,173.89116767217726,76.61876435735974,12,1901
1901-12-31,12730332.44827067,73876.904030581,176.35291160743776,74.85365089386687,12,1901
1902-01-01,16160730.21538469,76015.05222986224,172.1683259551321,71.54207179260733,1,1902
1902-01-02,13438640.76137622,72457.01132850884,177.66251447991692,73.61903170954128,1,1902
1902-01-03,13395177.20973027,81833.58151023812,186.7048801884126,63.615010631759134,1,1902
1902-01-04,15657474.644461395,79192.01166458843,176.941934936141,72.1365219598855,1,1902
1902-01-05,13663329.657573918,90309.77967133209,177.6440285299799,64.00657264084003,1,1902
1902-01-06,13669052.639658513,81173.74610159447,178.29942165317703,63.035041208996574,1,1902
1902-01-07,13404066.100177374,79134.08988043568,187.1480259665268,74.1034700923329,1,1902
1902-01-08,12878489.90835663,78335.91072714367,177.84279809505412,71.6605472322931,1,1902
1902-01-09,14444713.503380219,69402.10951891396,190.52478293073514,65.0591462380968,1,1902
1902-01-10,15795256.297419127,77045.87471202922,186.54864810268404,75.68386383652133,1,1902
1902-01-11,16264643.527587185,90827.06906419786,185.27650593050578,74.73272985762395,1,1902
1902-01-12,15969100.744610379,74712.39463479814,174.86190697779335,71.04941272416293,1,1902
1902-01-13,15412033.754863642,73034.73225870538,177.52788476837642,63.26797904575022,1,1902
1902-01-14,13880826.977786517,77361.2108004343,175.14286292416634,71.69241931789719,1,1902
1902-01-15,14348918.909907991,86712.47795952148,190.28187719864098,64.80483326949357,1,1902
1902-01-16,12904481.13323986,90030.87567287932,186.22190614753742,64.70669349414996,1,1902
1902-01-17,16577343.627317414,80436.86777924024,184.2546727551181,71.60663572180873,1,1902
1902-01-18,14913985.593648983,77953.61592380781,184.42331292403784,72.04474296815312,1,1902
1902-01-19,15760532.013055772,81071.70765813914,180.9955553993913,69.26574789188575,1,1902
1902-01-20,16339099.91452293,78916.99448552752,190.15890402271572,68.38567954383763,1,1902
1902-01-21,16474828.496408558,79114.61182261459,188.93613472426432,66.32455001167524,1,1902
1902-01-22,13831003.766373668,89683.39724320153,181.8840337296509,66.51804015705459,1,1902
1902-01-23,13960110.767842373,70542.11478273828,172.32624935382555,64.6791870094666,1,1902
1902-01-24,15902566.763062337,78827.43916301301,179.68755119011092,74.63133734481343,1,1902
1902-01-25,13311854.865705527,86241.66013635826,178.10586503727205,70.64374832315961,1,1902
1902-01-26,16265023.524105754,69954.2905509002,183.66943697580632,74.12344236596824,1,1902
1902-01-27,15009104.844093805,90578.78917913386,175.25578420442957,75.20991124930809,1,1902
1902-01-28,13932186.889564592,88044.75385560459,176.3555384561247,72.72752245662045,1,1902
1902-01-29,16117429.290430307,84379.00397325054,177.95371548631462,70.18492514040672,1,1902
1902-01-30,14671148.419797922,81093.56182861222,181.53992090196914,75.32838545318694,1,1902
1902-01-31,14151945.013548965,72308.41710313802,183.68757103946902,66.91195101973602,1,1902
1902-02-01,13401954.928724892,72330.89135406747,176.95533897264755,70.95622383122884,2,1902
1902-02-02,15530125.17031322,89340.46654101725,189.32338604358276,66.16419692556791,2,1902
1902-02-03,14155931.85341561,73096.5632943427,173.8970177683874,72.02862520144522,2,1902
1902-02-04,13144427.239930183,72239.0412977449,175.96123343911447,69.50125336820287,2,1902
1902-02-05,16305088.425906248,76089.76396284848,180.5251512959474,68.59497858911347,2,1902
1902-02-06,15909151.32641239,84247.24497953424,187.31759677825107,68.24443456064998,2,1902
1902-02-07,15291883.071529208,89485.18798672823,183.7752210175073,75.2251701381499,2,1902
1902-02-08,13124788.202418046,71969.85228807451,174.88254581744917,66.53555395812039,2,1902
1902-02-09,13236124.911319168,82032.16224680701,173.94365714146775,63.16677838858545,2,1902
1902-02-10,15822379.417795282,80219.5458450883,185.8059186822638,69.08483815285042,2,1902
1902-02-11,13491721.002079237,70559.8525065337,187.41454379319,64.40208800688713,2,1902
1902-02-12,14361726.861069344,69481.22178962668,187.73981122703847,71.04884604262007,2,1902
1902-02-13,16031267.663404375,86060.19903766223,171.47971959865245,67.20536655283678,2,1902
1902-02-14,14263770.29677423,76669.56378970042,186.6450281050358,65.95089071226334,2,1902
1902-02-15,13284319.318917517,88836.12379192114,185.35966452838704,75.67156994105969,2,1902
1902-02-16,16650291.770799182,76575.7512547266,183.49792148299656,69.5923081620716,2,1902
1902-02-17,16643829.351710415,70660.22321639929,181.55040231279773,75.80359070965171,2,1902
1902-02-18,12672323.02342913,76526.80328241336,178.00811672453665,75.22713253178571,2,1902
1902-02-19,16409316.882916406,84655.6111598055,187.324342838399,70.20885468572399,2,1902
1902-02-20,14609009.106597466,69626.24246338752,185.65415830257714,70.30348614269997,2,1902
1902-02-21,14329810.755305963,82890.86885064431,176.36196201330444,74.56100370706088,2,1902
1902-02-22,14931207.732860517,83727.73767892424,183.83754064714304,69.03448784514569,2,1902
1902-02-23,14193978.046921713,83983.11659077083,181.21954544635818,68.05145193549595,2,1902
1902-02-24,13943578.277173756,72179.0523167703,172.97826166947686,67.82061849137936,2,1902
1902-02-25,14579906.888891855,80631.90667570005,180.91327636404802,72.20917656534334,2,1902
1902-02-26,13729710.467257237,88641.4295355439,188.439835580213,64.30737869921249,2,1902
1902-02-27,12788868.702618217,69365.580340996,184.440473664938,64.85817032072559,2,1902
1902-02-28,13241968.065714834,70295.05412214389,175.59692591514715,64.93204038240744,2,1902
1902-03-01,12840134.19510084,77244.2497612132,179.56205097506884,64.59278318163322,3,1902
1902-03-02,13486105.215129357,84506.25369280974,178.97714809858218,76.06068094536336,3,1902
1902-03-03,13115538.112287141,70590.84648444952,175.12326700404637,74.24881784806507,3,1902
1902-03-04,13533883.38296972,80052.13942363409,180.84809643025778,66.73617302682781,3,1902
1902-03-05,16346568.139573919,69182.01609689117,180.73338987575673,71.98344858082447,3,1902
1902-03-06,13047997.048236407,77550.80240474947,175.92784977335904,70.67769113234928,3,1902
1902-03-07,15176341.756441435,84598.4540740124,179.52752679030354,70.89982749842338,3,1902
1902-03-08,13992133.489130547,88530.506115832,173.49168654387714,70.5266169456571,3,1902
1902-03-09,14519166.551620096,82019.31976776024,184.72926821696987,67.86323043672331,3,1902
1902-03-10,13453669.19725264,71578.15782091906,175.3874779951827,76.62229311779618,3,1902
1902-03-11,15276092.590059767,85348.83622442352,187.5253837003044,65.15311342580098,3,1902
1902-03-12,12825230.899539452,78447.34313935363,187.10941471751102,66.91921547425872,3,1902
1902-03-13,16734166.301203972,74306.65494218493,173.17836585257768,74.79991280249327,3,1902
1902-03-14,15650287.357796488,79421.86967541742,189.28905174967196,67.40320396973326,3,1902
1902-03-15,16473524.137135258,82373.93352561204,190.06038042766912,75.41044192018538,3,1902
1902-03-16,14984469.01132456,84636.82125703919,188.11944418593848,64.19635945065393,3,1902
1902-03-17,15443278.487747801,68088.16318097402,181.8872272063684,73.17658107682406,3,1902
1902-03-18,14657513.37342793,83465.929534896,175.2763396643674,74.69181882084442,3,1902
1902-03-19,12614303.267507449,80132.95809109604,182.39359920977233,74.25209585305184,3,1902
1902-03-20,13196160.367777213,83923.20310708469,173.97905622319053,72.17676928958088,3,1902
1902-03-21,15184258.829438625,90717.45735930285,189.87749228913572,66.18582424277535,3,1902
1902-03-22,15029335.298734747,82023.87576809197,187.1330183809404,71.75586339785654,3,1902
1902-03-23,16179864.46140365,76085.90490221734,183.43453818044148,71.55111063717567,3,1902
1902-03-24,15261222.33555575,83379.23883612832,181.79064911263754,65.57701768060936,3,1902
1902-03-25,14138211.692354836,72250.46618426369,171.38404209218214,68.87815947732082,3,1902
1902-03-26,16144835.08212432,77656.60204515855,180.94162643883206,66.28410572105834,3,1902
1902-03-27,14511526.776319927,89084.47302488639,186.218842533256,70.87059476300713,3,1902
1902-03-28,13781685.247478817,88857.49476708387,172.30185167560057,65.53584386838689,3,1902
1902-03-29,15291705.84521985,75716.14467044022,183.54396961380596,72.73823207949587,3,1902
1902-03-30,16223168.26013207,69213.54317539913,189.62342459547511,64.61945675436185,3,1902
1902-03-31,13969213.58587433,81225.45968888991,176.8457403616301,69.13741651082482,3,1902
1902-04-01,14006088.069720838,86018.83561309516,171.8606486464488,69.15520474771756,4,1902
1902-04-02,15931939.324358165,70561.18102998546,172.41822560797186,64.93159094534492,4,1902
1902-04-03,13733256.659850514,67469.71993256475,180.2190238912241,71.44785183674146,4,1902
1902-04-04,16537929.884777345,70511.40676124801,182.33582384167687,67.72255914613942,4,1902
1902-04-05,16011717.913655916,73994.37969791963,181.80262778147042,72.58217641324808,4,1902
1902-04-06,16001184.45203542,71845.68721726997,172.42983941187643,69.87985353309304,4,1902
1902-04-07,15613479.003893364,87943.15125434485,182.40700217249147,69.86313518014467,4,1902
1902-04-08,13901069.772825036,89269.55571479333,180.86783579538925,76.43806844953599,4,1902
1902-04-09,12706752.757128349,90632.02831485475,185.01962078863843,66.81938651174958,4,1902
1902-04-10,16483091.577543667,90468.859155111,189.60368390491453,74.28126492188127,4,1902
1902-04-11,14619448.644272536,68753.48801474343,171.7049845077261,69.34255388969059,4,1902
1902-04-12,12764781.169088837,70510.8387229138,183.6624028485077,64.1900845720946,4,1902
1902-04-13,15551288.80311991,70173.26497542414,184.13812471378228,66.35797400897737,4,1902
1902-04-14,15263531.595495962,86359.11427606571,175.3665842980888,66.32692036338813,4,1902
1902-04-15,15866171.741016682,80923.81124730622,178.84181315093738,66.94447225791012,4,1902
1902-04-16,14250748.607009053,83361.32085392527,185.1461053832437,64.37546222544077,4,1902
1902-04-17,13665029.613019256,82703.74037702737,184.8955763390078,71.38835597928076,4,1902
1902-04-18,15610644.274918599,84341.98655063909,178.42589997407046,67.61372963009418,4,1902
1902-04-19,15188894.836533455,76931.91341090322,181.35542579917612,71.85455545199319,4,1902
1902-04-20,14352261.50441694,88364.8508098865,176.21321787466871,73.01456160193896,4,1902
1902-04-21,16357851.028510598,80390.32573236662,177.38287989084037,65.73727431640908,4,1902
1902-04-22,13925465.90007153,84843.2675923467,174.94659636091328,63.70105196296821,4,1902
1902-04-23,12837238.241984913,86418.91514980551,185.07950221079744,66.03763508127415,4,1902
1902-04-24,15947893.56108723,80243.06616607164,188.31294656351645,73.82296715616009,4,1902
1902-04-25,15342023.488008784,80562.06824052826,181.39380535111107,65.54275731001549,4,1902
1902-04-26,13050243.579301652,78667.04949772828,185.80261944916938,64.66305133730442,4,1902
1902-04-27,14086371.261386588,83461.49372573906,189.22890212291605,67.95675977581175,4,1902
1902-04-28,13001662.176071865,90032.4447326122,188.17717886444765,73.76975682138824,4,1902
1902-04-29,14032724.850857817,70664.03572121946,179.72169750095227,73.72924068807811,4,1902
1902-04-30,14220392.831140196,84432.35590772692,184.59465039122398,73.05755750395913,4,1902
1902-05-01,14291910.095401095,78647.74068432776,189.17614933743957,70.18929478863213,5,1902
1902-05-02,13166044.510004466,85348.5653089248,181.6985408698395,69.50925268432962,5,1902
1902-05-03,14116793.950061848,78897.83583033046,181.21193901355403,65.7813327412869,5,1902
1902-05-04,15887107.884201497,76127.37726128202,179.94430781288503,72.68177368770111,5,1902
1902-05-05,15395801.91184885,78140.07177324567,183.29001179190706,65.38595665945712,5,1902
1902-05-06,16059837.288056623,90380.06357790071,184.03077466164984,74.83680735468194,5,1902
1902-05-07,15828833.323521689,83349.14522035696,176.03243758099373,71.45835470114186,5,1902
1902-05-08,13947885.250174569,83773.58055384888,186.69570691584084,63.67199776173056,5,1902
1902-05-09,14442333.355914552,72620.75014984944,189.98390993564206,75.22473368277112,5,1902
1902-05-10,16113387.782410087,69692.70385080596,174.60572371666257,66.29128331676064,5,1902
1902-05-11,14580093.370346848,81371.61727595144,188.84750918318412,70.60976260571883,5,1902
1902-05-12,15260923.786452768,84725.08413689212,186.37145334105583,72.65502924582064,5,1902
1902-05-13,15589313.845122745,72098.73654264097,177.09745384295303,64.9592557713353,5,1902
1902-05-14,16430407.291781355,84012.1350195547,184.51585900402125,64.66372698589171,5,1902
1902-05-15,15556646.73499139,74908.41504111934,175.7077270357485,69.51072405261957,5,1902
1902-05-16,15788031.405888358,73961.64867931756,189.02683950007756,65.50543759137493,5,1902
1902-05-17,15214593.915544419,88670.22667782943,187.06132007363541,70.87421216293853,5,1902
1902-05-18,13940991.789792968,80073.6781603528,176.68650982929591,70.40919417583974,5,1902
1902-05-19,13856868.946497062,80001.15586015163,189.64405703712345,73.02892320683993,5,1902
1902-05-20,15090687.023652297,68721.62922598906,180.4310418407461,68.20267054950321,5,1902
1902-05-21,16389085.182633927,69059.71148053551,173.90946473106655,63.960165715703546,5,1902
1902-05-22,15283693.917442095,77246.70777444837,173.81510050462,74.84311229295047,5,1902
1902-05-23,16175558.801287346,81675.7821790874,176.94635415045806,73.11844719096077,5,1902
1902-05-24,15276969.068909425,84458.32932930399,173.64336409444599,65.07304336023832,5,1902
1902-05-25,13519599.575453518,81197.38141942068,181.47186338319798,69.59831711315744,5,1902
1902-05-26,16682576.662457002,69375.64489101202,180.23246970767735,69.1747647782635,5,1902
1902-05-27,15956245.129385587,82724.79208353822,184.602722568089,68.32546451731446,5,1902
1902-05-28,16265418.361246388,87348.35544548443,188.44034410511333,72.23746962963718,5,1902
1902-05-29,13819144.80640882,68429.27517903697,173.52841187756744,72.32745242678203,5,1902
1902-05-30,15801716.733777309,76989.55326020242,189.16837981211003,72.43508598363302,5,1902
1902-05-31,16011554.297408007,68650.56753906942,178.91888010451132,63.55258411368203,5,1902
1902-06-01,16078556.502074707,73704.37788638346,187.5183500402119,63.89001183207821,6,1902
1902-06-02,12747934.387840481,70137.17704453072,187.21398904529593,68.48971646307584,6,1902
1902-06-03,13613273.687430324,75499.40870719052,186.05606611845658,68.19511095205804,6,1902
1902-06-04,16430147.725889236,67456.29162342573,183.10414821674308,74.48594037575634,6,1902
1902-06-05,14640598.941474589,81074.13873004378,175.8869572780815,74.318627652583,6,1902
1902-06-06,13595005.720244223,83463.61806226784,184.65831672821156,70.54696596364906,6,1902
1902-06-07,16221606.858584767,67466.3851141263,178.16897123827138,68.5716289889197,6,1902
1902-06-08,14720782.26679813,82152.16518978066,187.46335377059043,71.29684972625124,6,1902
1902-06-09,12986750.367499065,85102.09232902844,174.43048685456407,73.86005052846247,6,1902
1902-06-10,13988130.019707536,67419.51930340263,189.49520705204995,71.40221343285984,6,1902
1902-06-11,13213156.80515232,73018.95768820972,180.2111614150546,76.92945245195315,6,1902
1902-06-12,16461164.898366021,82632.35101353815,189.2805737943233,70.49125371042538,6,1902
1902-06-13,15254400.945930589,79669.24598694149,188.5540643415707,72.16003001329372,6,1902
1902-06-14,13476513.601788543,87814.89139820579,180.79915641172954,68.304413799952,6,1902
1902-06-15,13665983.63805282,90495.54755044094,173.6081050573463,72.69689970771019,6,1902
1902-06-16,13158144.251378665,85407.2032380123,181.22812979101894,75.51002339862208,6,1902
1902-06-17,12638452.673920754,80397.60218763378,177.61543850601691,71.91288936109716,6,1902
1902-06-18,13612527.812069057,85938.31382210119,173.3972481337765,68.92237747214166,6,1902
1902-06-19,16409149.261136513,79615.92321892786,183.1693286663988,64.57711859249858,6,1902
1902-06-20,14670419.776606748,76257.28833587536,190.6643705359341,67.69501453248454,6,1902
1902-06-21,13685726.288398698,80022.615404364,174.16005967400423,68.59621661773741,6,1902
1902-06-22,16043109.49912969,87926.46314390229,179.96469245573348,72.242063109098,6,1902
1902-06-23,15105609.977729434,76977.21327228342,188.0323518338088,66.97419891269047,6,1902
1902-06-24,12904938.465894058,81192.30995458971,176.8613028448815,70.81768157654618,6,1902
1902-06-25,16566186.983465323,72690.99771044716,172.90943703677337,64.77598378886769,6,1902
1902-06-26,15320997.960023938,89434.57935674125,186.33430707767383,72.82511399546223,6,1902
1902-06-27,13317668.185638485,75905.5295485283,185.92079912503576,64.60133706055446,6,1902
1902-06-28,15846981.20936092,89435.9708076932,188.72856947140338,74.64392207723996,6,1902
1902-06-29,16471785.421987059,78680.10597086261,175.27676372987128,69.06155661579587,6,1902
1902-06-30,14189214.880181652,84044.42536819229,177.69360431729137,63.879445330340886,6,1902
1902-07-01,12706944.709096812,76433.85833046625,183.14853113237137,74.73268597490714,7,1902
1902-07-02,16260683.101444421,71835.85314594948,184.49204328335503,63.99342663561146,7,1902
1902-07-03,16143747.645090915,68851.67812580554,190.03783687963423,76.92640283727233,7,1902
1902-07-04,15074782.638161032,85019.30122590838,184.0826080716569,75.67978156799026,7,1902
1902-07-05,14814360.84145579,89755.68128387153,180.5820488763365,63.98208871667234,7,1902
1902-07-06,16278648.624677762,81335.42595986465,172.93513382746983,75.2656752827883,7,1902
1902-07-07,14420248.832506778,83876.18301579365,174.27575616115814,68.90267977828736,7,1902
1902-07-08,16524329.041616617,82197.48104389006,176.10618181113057,70.39322250332677,7,1902
1902-07-09,14634521.826620404,71991.79595083122,175.9202446644931,67.9914690229032,7,1902
1902-07-10,12853476.084981052,76986.82041630491,172.193011319338,66.9960410601914,7,1902
1902-07-11,15110354.389742393,79284.855101956,178.21054109305337,65.74991427270929,7,1902
1902-07-12,16568309.021356836,71971.43948716136,177.4466550169556,69.13747085816394,7,1902
1902-07-13,12982488.19538263,86936.37164638194,176.11635147806092,73.85975241083268,7,1902
1902-07-14,16396812.02526354,76619.34474116526,182.12400039869786,76.43190694780495,7,1902
1902-07-15,16277482.978581363,77510.7302944613,172.882719069296,67.82126189181136,7,1902
1902-07-16,15859649.034198994,83243.07527951273,185.40198399006493,68.49015679094558,7,1902
1902-07-17,16420713.172922732,67482.79564235076,190.24559992791774,64.01616109915476,7,1902
1902-07-18,13484855.936193286,86320.16053412734,176.95783859393057,68.76096525761857,7,1902
1902-07-19,16765428.884817237,79042.19373326041,186.67167585345356,68.7104298859836,7,1902
1902-07-20,14234418.072486296,75864.82006021214,185.54356460328427,69.771906867136,7,1902
1902-07-21,14756021.564791702,73222.82837096743,171.8027909955426,70.63647676662197,7,1902
1902-07-22,16614160.597222526,90109.32108186717,180.2043312611622,73.17578063938808,7,1902
1902-07-23,13909301.551442865,82182.96126347853,185.6425271754801,67.81530028784208,7,1902
1902-07-24,16303708.143875629,84027.29027925585,171.58877092474884,72.12440469456392,7,1902
1902-07-25,13147215.022079706,68959.36413365643,186.65166253181093,67.68646448368483,7,1902
1902-07-26,15473156.783745324,78132.96972734826,189.19505795866473,71.04191143208588,7,1902
1902-07-27,15618703.519578183,81362.87569498921,180.47474421862893,69.0326631473717,7,1902
1902-07-28,14723013.807490313,67828.73524756652,180.4928416619992,64.19395450895821,7,1902
1902-07-29,16146779.131901914,90127.74174877792,187.8798896447527,75.99123154265152,7,1902
1902-07-30,13761819.704915736,70045.43961838407,181.0563444110756,72.66994385188782,7,1902
1902-07-31,12888994.145184891,72995.76732717846,182.38633779070275,73.53262479912915,7,1902
1902-08-01,14936160.042748908,77881.60829038292,189.17614440744038,69.25292358221753,8,1902
1902-08-02,13557637.736733118,87069.79176792837,186.45269369899273,68.66855100794491,8,1902
1902-08-03,15388213.84287004,88146.89770653701,179.98796398305535,64.24430033437802,8,1902
1902-08-04,14814374.636422882,84653.40851092475,187.15662996148342,64.37473653188641,8,1902
1902-08-05,15604911.325523656,71787.09720325832,185.7232800383234,64.83399308670474,8,1902
1902-08-06,12639440.779931806,90129.60425790478,182.96876201961368,69.85208971552885,8,1902
1902-08-07,16267967.355114339,90536.05180809149,185.3230995775522,66.62584131814766,8,1902
1902-08-08,15463368.558337254,83919.9073715351,177.4704482649851,68.13894907532435,8,1902
1902-08-09,13672217.557187183,91017.56904585753,184.99491440197596,65.15280935743019,8,1902
1902-08-10,16020205.485159783,69564.97020227431,173.90776330856627,74.17420617609646,8,1902
1902-08-11,13450230.579644153,81256.37847457494,175.00824928274795,74.42183898182408,8,1902
1902-08-12,13549441.292126704,77135.73016026225,172.48571047063737,69.19533832876537,8,1902
1902-08-13,13262482.575652564,81785.65990335235,189.62999780925722,76.92972984548895,8,1902
1902-08-14,13916819.419282325,83979.95513665589,179.983923451206,68.36720388317683,8,1902
1902-08-15,13768041.058069978,78892.52541483172,187.707686811345,65.66315493766767,8,1902
1902-08-16,14661066.268233497,74785.99360789092,175.7449192528145,64.71287173167985,8,1902
1902-08-17,16468480.036405284,69622.1622565848,187.02886206559504,72.86922008017184,8,1902
1902-08-18,15335890.179573648,89832.49462673478,177.06928386059056,65.80722769650154,8,1902
1902-08-19,15169875.542641807,85388.4027637196,188.22266717088496,67.75245121674585,8,1902
1902-08-20,14222512.967228338,69874.54375693947,181.4266796391263,68.17396349010376,8,1902
1902-08-21,14249405.429617546,79121.43788253004,178.00584109354523,64.46960899584755,8,1902
1902-08-22,15592837.029603805,73610.0658841417,176.80759439078875,75.91105428348105,8,1902
1902-08-23,16661932.951333903,85264.07689956276,183.3766288536454,72.86487622460811,8,1902
1902-08-24,16204641.882839052,78521.63459457006,177.2115410422427,65.01904573203231,8,1902
1902-08-25,14788838.700774353,68449.50969966095,174.69977838358457,70.39017961773217,8,1902
1902-08-26,15455624.376193922,87970.04807622515,190.49979737530322,63.41757630441142,8,1902
1902-08-27,12803707.231853232,84865.97603317637,183.27443594358894,68.49304949210827,8,1902
1902-08-28,16615978.00832688,88725.2586227493,183.06713219774494,70.1000136041963,8,1902
1902-08-29,15859546.081459079,84956.15078687303,189.5685944411489,68.8499954455065,8,1902
1902-08-30,13194852.177527979,71151.20566336984,187.4699998708703,71.73864635159075,8,1902
1902-08-31,16456519.6215216,78655.5192355731,178.67584133538514,74.43206643597532,8,1902
1902-09-01,14604273.365397604,71633.44165853698,173.86105430031301,72.64374927524483,9,1902
1902-09-02,13251924.73971882,78481.10785918555,176.23518205896457,63.97514011726899,9,1902
1902-09-03,16357585.472192092,88159.80918223053,172.77252747533734,69.76040207482743,9,1902
1902-09-04,12637086.0801462,78250.24492630106,180.72478587317354,73.1644509529361,9,1902
1902-09-05,15389041.235910246,85674.7595848756,183.34711951928156,73.6003900463616,9,1902
1902-09-06,13277116.455240613,83919.2624143185,186.63146427749896,75.99207346685557,9,1902
1902-09-07,15824961.550720487,68545.48043792466,181.44176491797566,72.95212358806002,9,1902
1902-09-08,14598080.311771212,73301.85430489568,179.99462799744634,73.37365617979269,9,1902
1902-09-09,12705835.561784388,75890.97788545369,172.20548421495423,76.79210150072838,9,1902
1902-09-10,14987848.867748585,91014.15730614045,189.87748468253383,74.77947886670259,9,1902
1902-09-11,16304067.447713241,89087.9450404947,188.43928588264274,69.6311080356319,9,1902
1902-09-12,16431211.904364038,80726.35740384592,175.37868798871807,65.31456852864267,9,1902
1902-09-13,16263159.781768735,72349.35793496939,186.89071962432283,65.63497470473929,9,1902
1902-09-14,15928746.097070767,81031.05303501035,174.12738335254306,68.73879810502227,9,1902
1902-09-15,15902549.413565602,82950.24884167498,172.00679617535008,73.22163019127822,9,1902
1902-09-16,14446627.220182573,88030.23089825238,177.1680962315607,66.86273348871971,9,1902
1902-09-17,16629452.091128886,85226.4628845468,184.74575444520514,67.40752288897829,9,1902
1902-09-18,15540362.445194647,87399.82502083178,180.16637644492633,72.67905958783231,9,1902
1902-09-19,14586738.641255815,90174.74750798062,179.37329763233168,73.26450864367165,9,1902
1902-09-20,14650475.491968865,72213.3996721345,179.36306836899072,65.13719242092425,9,1902
1902-09-21,16371288.585918996,89472.38349771623,190.50685678133954,65.54807258252727,9,1902
1902-09-22,16406622.765149098,73118.4106415415,176.4761919757611,69.11928726737099,9,1902
1902-09-23,16427249.208624158,72851.8054908084,183.7153123875236,69.63201414534892,9,1902
1902-09-24,13330833.19534933,69656.78598614501,180.66950451788324,76.46831237927623,9,1902
